id,type,status,tiny_link,title,content,is_internal
16679512,page,current,https://michael-ai.com/x/WIL_/,RPR (Realtors Property Resource) Contact Information,"The common misconception is that because it was placed on the michael-ai screen, that we should support the product. We do not support the RPR (Realtors Property Resource) site. They will be handling their own support for this product. Below you will find the support contact information for RPR. Phone: 877-977-7576 or Click on the Report Errors option in RPR",False
16679519,page,current,https://michael-ai.com/x/X4L_/,Safari- MAC and iPad Format,"Confirm Mac OS is the most recent version Apple Support Check your Mac Operating System Format Emails in Safari HTML emails are now available within Apples Safari browser on PC and Mac (iPad excluded). Fusion charts have replaced Adobe Flash charts The installation of Adobe Flash is no longer required to load reports like the Market Summary, My Production, Listing Activity and statistical Dashboard Gadgets. This means that the charts will load on more devices, like the iPad. Fusion Charts replaced Adobe Flash Charts. Fusion Charts is a charting component in Flash and HTML5. It helps you make animated and interactive charts, gauges and maps that you can use in web and desktop applications. michael-ai for MAC and iPad users : HTMLS or Text Safari browsers now allow HTML emails on PC and Mac, excluding iPad. Prior to this update, Safari users on PC, MAC and iPad did NOT have the option to designate HTML or Text when e-mailing from michael-ai. Now it is available, however iPad users will notice that if the General Preference is set to HTML; the HTML setting on the e-mail page will automatically be selected for you. The page will not allow you to type anything in the body of the e-mail until you change the setting back to Text. michael-ai login on iPad When you attempt to login to michael-ai on the iPad using the Safari browser, the first letter of the user ID is automatically capitalized. To ensure the first letter of the user ID is entered in lowercase, tap the shift button. You may also turn the auto-capitalization OFF to avoid accidentally entering the user ID incorrectly. Please be aware that turning the auto-capitalization OFF will affect all typing on the iPad and not just your browser. To turn off auto-capitalization, locate and tap on Settings , tap General on the left of the screen, tap keyboard then tap Auto-Capitalization to Off . Logout on iPad Signing out of michael-ai can usually be done by clicking the X on the upper right of the screen. On the iPad (using Safari), you tap the new page option on the bottom right of the screen then the current page will shrink to a smaller window with a little red X on the upper left. Tap on the little red X to close the page. You will end up on a new blank Safari page. Loading/Rendering on iPad iPad will load a list of search results; however, the right side of the screen where the scroll bar is located may be cut off. If you turn the iPad to its side then back to the original position, the page will reposition itself to fit the screen correctly. PDF rendering on iPad is an issue as well as e-mailing a PDF document, but if you preview then print to PDF before e-mailing, it should work for you. PDF viewer on iPad Is there a PDF viewer for iPad users? There are PDF viewers available for iPad. It would be best for iPad users go to Apple support for recommendations. Mobile site option to view the Standard Site The listing links in a manual or auto e-mail will redirect mobile users to the new mobile version of michael-ai ( m.my.michael-ai.com ). Once on the new mobile site, users can select the View Standard Site option to be redirected to the standard michael-ai site. There is NOT an option to go to the mobile site from the standard site.",False
16679521,page,current,https://michael-ai.com/x/YYL_/,SomeCompany- Schools And School Districts,"Question How to enter schools and school districts to listings, and where to find them? Answer Only Schools in Maricopa, Pinal, and Cochise Counties will appear in SomeCompany michael-ai. If listing a property in the SomeCompany michael-ai system that is outside of the Maricopa, Pinal or Cochise Counties, select the School option of Other or Out of Maricopa Cnty , and District option of Out of Area School Districts School Districts from outer counties are included in the SomeCompany michael-ai list since these fields have auto population from public records enabled. Current information about District boundary lines, school accreditations and education programs can be found on each respective District’s Website.  School Districts can be searched here to find their individual website: https://nces.ed.gov/ccd/districtsearch/ Schools If a school is not in the list it could possibly be a Charter School that is not included in our list. Some Charter Schools will be included as long as they are in a public-school district. For our full list of schools: http://www.SomeCompany.com/docs/website-documents/school-list.pdf If there is a pubic school in Maricopa, Pinal, or Cochise County that is not included, submit a suggestion for our MLS Analysts and Administrators to review and add the school or district as needed. The Arizona Department of Education link can also be used as resource which is the source of the list. http://www.azed.gov/school-district-web-sites SomeCompany receives school information from the Arizona Department of Education. To see the list of schools and determine if the school is a part of our list or not go to http://www.azed.gov/ Once on the website click on ‘Find a School’ on the left side of the page. Enter in the name of the school in the “Enter the Entity Name” box. Once the school comes up click on View More Details to see if the “Entity Type” is in a district or charter board. If the school is in a charter board it will not be included in our school list. Related Articles",False
16679523,page,current,https://michael-ai.com/x/Y4L_/,Search Not Found in Attach Saved Searches list,"Is your Saved Search not visible in the “Attach Saved Search” list when adding searches to your contact (under Contact Management) but you know for a fact that there is a saved search in your Saved Search list? The following directions will help fix the problem: Open Saved Searches from Search heading in the Menu Select the name of the search from the list Click Edit or View All Once list opens, click Save Click Save Search Expand ‘+Additional Search Options’ Under ‘What events define a listing as New for this search?’, check at least one of the checkboxes (New, Price Change, Open House, Back on Market, Extension, or Status Change) Click on Save You should now see the Saved Search in the Attach Saved Search list.",False
16679525,page,current,https://michael-ai.com/x/ZYL_/,Searching a Range of Assessor Numbers in michael-ai,"To search a range of Assessor Numbers in SomeCompany.michael-ai.com , you will need to add the three separate fields that make up the Assessor Number (Assessor Book, Map and Parcel). Assessor Number is a concatenation of the three fields. The Assessor Number field only allows filtering options of like and not like . The fields Assessor Book, Map and Parcel have the filtering options of in ranges of and between . Between searches between two values (example: 200-275) In Ranges Of allows to search multiple ranges (example 200, 230-250, 275)",False
16679528,page,current,https://michael-ai.com/x/aIL_/,SomeCompany - Search for Short Sales & Foreclosures,Description If searching for Short Sales and Foreclosures in a Quick Search in michael-ai. Environment Quick Search> Add a Field>Special Listing Condition Resolution Expand the Special Listing Cond field by clicking on it. The options to search in this field are: Short Sale Aprvl Req Lender Approved SS Lender Owned/REO Auction Relo/Corp Aprvl Reqd Exclusions (SeeRmks) Owner/Agent FIRPTA may apply Previously Aprved SS HUD Owned Property Pre-Foreclosure Court Approval Reqd Age Rstrt (See Rmks) There is more than one option that could apply to Short Sales and Forecloses. Short sales: Short Sale Aprvl Req Lender Approved SS Previously Aprved SS Foreclosures: Pre-Foreclosure Lender Owned/REO (Foreclosure went through and is now owned by the lender) Because Special Listing Cond is a required field it should yield reliable results. Note: RainStorm has a search tab called Foreclosures that can search public records for Foreclosures.,False
16679530,page,current,https://michael-ai.com/x/aoL_/,Send Mail Using My Computer's E-Mail Program,"When the “Send mail using my computer’s e-mail program” is selected, the computer will attempt to open an installed email program on the computer to send the email. Some examples are Outlook, Mozilla Thunderbird, and Mac’s version called ‘Mail’, to name a few. These email programs are something that the Subscriber would need to have set-up and configured on the computer they are using. Note: Using “Send mail using my computer’s e-mail program” will not connect directly to web-based versions of email (such as www.gmail.com ) . You must have an e-mail program installed on your computer, although this email program could be linked to any provider’s email address. Contacts: You can choose to select a contact from the michael-ai contact list, your email program contacts, or you can type in the email address. If you select a contact from within michael-ai, it will track it (contact name and email) within the My Sent Emails . The system will hold the Sent At information, contact, and email information for one year. If you do not select a contact within michael-ai, it will show as ‘Local E-mail Client’ with My Sent Emails . After 90 days the Sent At information, contact, and emails information will delete as the link is no longer valid.",False
16679533,page,current,https://michael-ai.com/x/bYL_/,Setting Up a Contact,"Setting up a Group: You can add a group at this time as well as assign this contact to a group(s). By making groups, you can determine what group you want to show up on their michael-ai home page under the” Contacts panel” (Such as HOT leads). Groups cannot be used for mass emailing. Personalizing Contacts: To add significant life dates for the client, go to No Additional Info and click on Add. Choose from a drop-down list of choices. Edit Contact: Highlight the appropriate contact name on the Contact Management screen Click on Edit Contact on bottom of screen After making revisions, click on Save Changes",False
16679535,page,current,https://michael-ai.com/x/b4L_/,Short Sale vs. Bank Owned Properties (REO),"A Short Sale is a sale of secured real property that produces less money than is owed the lender; also called a short pay, in that the lender releases its mortgage or trust deed so that the property can be sold free and clear to the new purchaser. In essence, the lender decides to cut its losses by agreeing to a negotiated sale rather than experiencing the delay and expense of a foreclosure action, with the possible result of owning the asset and thus carrying a 'real estate owned' on its books. Real estate brokers should understand that the lender often requires that the brokers adjust their commissions before the sale takes place - even though the lender is not on the title, it is often positioned to call the shots. The proliferation of short sales in the Valley is a byproduct of the decline of property values as a result of the collapse of the overall real estate market. Previously short sales were rare. Today the number of short sale eligible property is growing, and brings with it issues and challenges to handling these properties in MLS. The document for Short Sale Q&A can be found on www.SomeCompany.com under Rules, then Short Sale Policy . Real Estate Owned (REO) , also known as lender owned or bank owned, is a term used by lenders to describe real property involuntarily acquired by them through foreclosure. Lenders often use brokers to market their REO properties.* REO is a term used in the US to describe a class of property owned by a lender after an unsuccessful sale at a foreclosure auction . A foreclosing beneficiary will typically set the opening bid at a foreclosure auction for at least the outstanding loan amount. If there are no bidders that are interested, then the beneficiary will legally repossess the property. This is commonly the case when the amount owed on the home is higher than the current market value of this foreclosure property, such as with a high loan-to-value mortgage following a real estate bubble . As soon as the beneficiary repossesses the property it is listed on their books as REO and categorized as an asset ( non-performing asset ). *AZ DI Note - REO owned properties should have the ""Lender Owned/REO"" feature selected in the SLC field of the listing.",False
16679538,page,current,https://michael-ai.com/x/coL_/,Statistical Market Report (One-click CMA),"One main question we get is, “why isn't the Sold Price/ SQFT calculated correctly?”. Agents often take the HIGH Sold Price and the HIGH Approx. SQFT and divide it, thinking that this would be the Sold Price/SQFT. As you can see in the table below, each listing already has a calculated List Price/SQFT and Sold Price/SQFT, so the Statistical Market Report is not calculating the Price/SQFT, it is taking the lowest and the highest numbers from the listings. Here are the numbers that I used in the Report: MLS# List Price Sold Price Approx. SQFT List Price/SQFT Sold Price/SQFT 4685046 101,000 101,000 2328 43.38 43.38 4697788 109,900 107,000 2136 51.45 50.09 4852743 110,000 110,000 2178 50.51 50.51 4296656 115,900 112,500 2302 50.35 48.87 4287714 115,000 115,000 2302 49.96 49.96 High and Low With the Statistical Market Report the first line is LOW , so the lowest number for each of those categories are: List Price Sold Price Approx. SQFT List Price/SQFT Sold Price/SQFT LOW 101,000 101,000 2136 43.38 43.38 The HIGH numbers take the highest number for each category, for this report they are: List Price Sold Price Approx. SQFT List Price/SQFT Sold Price/SQFT HIGH 115,900 115,000 2328 51.45 50.51 With this report most of the LOW numbers are with the same listing but as you can see with the HIGH, they are all different listings for each category, so it does depend on the results you have but each line for LOW, and HIGH are not one listing. In other words, the rows do not correspond to the same listing from left to right, each column pulls data from different listings depending on which ones have the highest and lowest numbers. For Average it takes all the numbers, adds them together and then is divided by the number of listings. For Example, the Sold Price: Add all the Sold Prices together and divide them by the total number of listings. 101,000+107,000+110,000+112,500+115,000=545,500 545,500/5= 109,100 The Average Sold Price is 109,100 List Price Sold Price Approx. SQFT List Price/SQFT Sold Price/SQFT Average 110,360 109,100 2249.2 49.13 48.56 If an Agent or Appraiser uses the Median Calculation the median is the middle number. If there is an even number of listings it will take the 2 middle numbers and split the difference between those two numbers. For example if the 2 middle List Prices are 100,000 and 110,000 the difference between them is 10,000 if you divide that by two you have 5,000 so the Median in this case is 105,000.",False
16679547,page,current,https://michael-ai.com/x/e4L_/,Status Change Request and Steps,"The michael-ai system automatically changes a listing status from Pending and UCB to Closed or Active to Expired. It’s changed on the day of the close of escrow or expire date at midnight if not a few hours after. The Listing Agent and Co-Listing Agent, Designated Broker and office Admin will be able to edit the listing 7 days after the COE or Expire date. Subscribers should be encouraged to make the change but can still request our help in changing the listing. All listing change requests need to be submitted by the Report an Error option on the listing. The request to change the listing may be accepted from the listing agent, co-listing agent, listing broker, or office personnel (admin). Closed to Active: Pull up listing in michael-ai to ensure that the requesting party is one of the 4 Subscribers who can request. Verify the Listing Agent’s membership status. They must be active with an association, and SomeCompany. Verify the Listing Agent is still with the office the listing is in. Check this in the Change User page. They must reach out to previous DB to have the listing cancelled or to reactivate it. Do an address search for the listing and make sure the property has not been relisted Check the Expiration date If the expire date has passed follow the steps for Expired to Active Re-activate the listing Reply to the requesting parties email saying it has been completed and direct them to the Report an Error feature for future reports Track the email in your sent folder. Closed to Pending or UCB/CCBS: Pull up listing in michael-ai to ensure that the requesting party is one of the 4 Subscribers who can request. Verify the Listing Agent’s membership status. They must be active with an association, and SomeCompany, Verify the Listing Agent is still with the office the listing is in. Check this in the Change User page. If they are no longer in the same office the Subscriber will need to contact the association to transfer the listing into the new office Do an address search for the listing and make sure the property has not been relisted Take a screen shot of the closing information, duplicate the tab or print out a copy of the closed listing for reference. Put the listing back to active by clicking on “Back on Market (Active)” Make sure expire date is correct You do not have to enter a Fall through date since it’s not required On the Change screen click on either Pend Listing or Add/Remove UCB/ CCBS Use the screenshot, duplicated tab or copy of the closed listing or to enter in closing info. Make sure to enter in the COE date the Subscriber asked for in the email Reply to the requesting parties email saying it has been completed and direct them to the Report an Error feature for future reports Track the email in your sent folder. Expired to Active: Before processing this request, make sure the subscriber included a sold/change form or extension form that shows the new expire date. This form must have been signed on or before the expire date currently in the listing. If we receive an extension that does not meet the date requirement, we will not extend the listing. If we have denied an extension once for a listing, we will not accept another form to extend the listing. We will inform the subscriber we are unable to grant their extension and must relist the property. Also remind the subscriber their broker or an office admin with broker level access has a 7-day window period from the expire date of the listing to make any changes to it. Pull up listing in michael-ai to ensure that the requesting party is one of the 4 Subscribers who can request. Verify the Listing Agent’s membership status. They must be active with an association, and SomeCompany. Verify the Listing Agent is still with the office the listing is in. Check this in the Change User page. If they are no longer in the same office the Subscriber will need to contact the association to transfer the listing into the new office Do an address search for the listing and make sure the property has not been relisted Verify the listing’s expiration date to the date signed on the sold/change or extension form Change the listing to Active Change the expiration date to the new one Reply to the requesting parties email saying it has been completed and direct them to the Report an Error feature for future reports Track the email in your sent folder. Closed to Cancelled: The michael-ai system automatically changes a listing status from Pending or UCB to Closed. It’s changed on the day of the close of escrow (COE) at midnight if not a few hours after. The agent is unable to edit the listing once it’s under a Closed status. However, the agent’s Broker and/or Office Staff with Broker level access to michael-ai , may access the listing within seven days of the close of escrow (COE) date and agents should be encouraged to seek their brokerage’s assistance during that time. SomeCompany staff or the agent’s local board has access to edit the listing for the agent at anytime. There are several reasons why the listing should be changed from Closed to Cancelled status. The most common one is the property didn’t close and the agent self reports the issue. A list of other known situations are but not limited to: It’s found that the listing requested to be change from false Closed to Active has since been relisted under a new MLS#. The property didn’t sell and it’s been identified it does not meet the extension requirement (see Status Change from Expired to Active procedure) therefore, it can’t be returned to Active status. We DO NOT change a listing to Expired status. Always have the request for this change submitted in writing via email, tracked in CAMS and Set Regarding the agent’s id. If it was our decision to cancel the listing then a new or additional written request isn’t required. The request to change the listing may be accepted from the list agent, co-list agent, listing broker or office personnel. Ensure you have the request in writing. Pull up the listing in michael-ai to ensure that the requesting party is the list agent, co-list agent, listing broker or office personnel. Track the email in CAMS following these instructions: From the email click the 'Track in CRM' button at the top of the email window. Then select the 'Set Regarding' button directly to its right. Using the drop down menu that appears hit the 'Contact' option. Type in the listing agent’s ID number and hit the magnifying glass to look them up. Highlight the agents name and hit 'OK.' Review the list agent’s membership status. From the Subscriber’s CAMS Account, click on the Membership tab. You will see Association Subscriber Status and SomeCompany Subscriber Status sections. Within these sections you will see 'Active in michael-ai', 'System Access in michael-ai' and 'MLS Status fields.' Do all three of the fields show 'Active'? NO: Forward the request to Data Integrity with a quick note that the agent is inactive. YES: Continue Review the list agent’s status with the listing brokerage. While still on the Membership tab of the Subscriber’s CAMS Account, scroll all the way down and under Membership Details (as pulled from michael-ai) click on the hyper link in the Office field. Once the new window opens, under Account Information, confirm that the Office ID matches the listing agent’s office ID in the listing. Is the listing agent still with the listing brokerage? NO: Forward the request to Data Integrity with a brief note that the agent is no longer with the listing brokerage. YES: Continue. From michael-ai bring up the listing and verify the property address to make sure you have the correct listing up. Either print the listing or take note of the COE date. *Be sure you collect the CEO date before you proceed because once the listing is Cancelled the closing info is lost. Cancel the listing: •Go to the listing’s Change Edit screen. Be sure you have the correct property address. From the Change screen select 'Cancel Listing (Final).' Enter the COE date that the listing originally had as the Close of Escrow Date; select 'Next' and follow thru all the prompts You should be back to the Change screen. Click on the 'Full Listing Report' option to review the listing status. It should indicate Cancelled. Reply to the requesting parties email ensuring all steps below are followed: If the request was not from the Listing Agent please ensure that you CC the Listing Agent as well. Make sure the MLS# is in the subject line. If it is not then we must add it when responding to the requesting party. Insert the Closed to Canceled Quick Part and enter listings details where needed. It is imperative that you track this email response in CAMS. If the email is not tracked in CAMS already, follow the instructions in step 1 above to do so. We do NOT change any listings to Expired: Most listings that need a change to Expired can be done by the listing agent unless the listing is closed. If the listing is closed refer to the cancelled process above.",False
16679549,page,current,https://michael-ai.com/x/fYL_/,SomeCompany- Status Update Field,"Description More information about the Status Update section of the change listing screen Environment michael-ai > Change Listing Resolution The Status Update field is in the property types Residential, Land and Lots, Commercial & Industrial Buildings for Sale and Multiple Dwelling listings. This field will give REO and Short Sale Listing Agents the opportunity to update other SomeCompany® users as to where the property is in the process of accepting offers, prior to the point where the listing status must be changed from Active. This will allow other Subscribers to search against the Status Updates field to eliminate listings based on where they are in the process. The field is not required ; it is to be used at the discretion of the Listing Agent and their Seller for their mutual benefit. The options in the Status Updates field will be: Multiple Offers Received Multiple offers have been submitted to Seller, but none have been approved. REO Approval Indicated Seller has indicated approval of offer; the Buyer has not yet signed addenda. Buyer Signed Bank Addenda When Buyer signs accepting addenda from Seller. Short Sale Offer Submitted to Seller’s Lender At least one offer on a short sale has been submitted to and is pending review by the Seller’s lender. The listing has been left in Active instead of UCB status under the allowable exceptions detailed in the Short Sale Policy. To view the policy, Click Here",False
16679569,page,current,https://michael-ai.com/x/kYL_/,InfoAI - CMA with Non-MLS Property,"Description How to run a CMA when the property has not been listed on the MLS. Environment michael-ai - CMA Resolution Unfortunately, there is not an option to create a CMA from tax records for a property that has not been listed before. As a workaround, here are the steps for a CMA with a Subject property that has not been listed"" From the michael-ai dashboard: Click Menu then on ‘CMA’ Then ‘New’ ‘CMA Type’ Page Select the Property Type (Residential, Residential Rental etc.) Select which Statistical Type (Approx SQFT, Year Built, # of Bedrooms, etc.) Select ‘Next’ Cover Page Enter Title, ‘For:’, Date, and business card Select ‘Next Step’ ‘Subject’ tab Under Subject Property Address Information fill in the Address Select (Upload Photo) on the right of the screen Browse and select the desired photo, if saved on computer for the unlisted property Subject Property Additional Information Fill in the blanks for # Bedrooms, # Bathrooms, Approx SQFT, etc. To change any of the additional information boxes Click on the magnifying glass to the left of the field Select the desired field from the drop-down list Populate the data for that field on the right side of the screen ‘New Item’ will add a new field ‘Remove All Items’ will remove all the fields under additional info ‘Save/Replace Template’ will save the fields as a template that can be used later All the saved templates are in the top right of the additional information section. Select ‘Next Step’ A Map will show up with the property, click ‘Use this location’ If the property cannot be found it will ask to manually locate or reenter address Comps tab Select desired form for finding comps (will automatically pop up) MLS Comparables Mapping, Full, Quick Search, Listing Collection or MLS numbers Non-MLS Comparables Select ‘Create New Comparable’ to add information All red fields are required to be filled out Add a photo of the listing in the middle right Once the information is added it will be in the ‘Available Non-MLS Comparables’ section Select (highlight) address and click ‘Add to CMA’ After adding the comparable you must check the property in list of comparables Find Comps Check the listings you desire to use in the CMA Then click on ‘Return to CMA’ located on the upper right of the screen Re-order and uncheck any unwanted comps Select ‘Show Only Selected Comparables’ to get rid of unwanted listings Select ‘Next Step’ Adjustments page Allows you to make any necessary positive or negative adjustments to comps Click in the space to the right of the desired field Enter a + or – and then the value Select ‘Next Step’ Review the CMA ‘Summary’ page Select ‘Next Step’ Recommendation page Select to ‘Calculate High/Low Price using High/Low Price from comparables’ Or ‘Calculate High/Low Price using a percentage above/below the Recommended Price’ Select Recalculate The Recommended Price is according to the Sold Price of all comparables Select ‘Next Step’ Finish page Comparable Market Analysis Display Options and Listing Detail Options select the documents to be included in the CMA. View, Email, and Print will open a new tab PDF will bring up Adobe Reader with the document Save CMA Name the CMA Click Save *Note: Non-mls comparables do NOT plot on the map of the final CMA report. The data is in the final report, but the property does not appear on the ‘Map of Subject and Comparable Properties’. They do not get plotted on the map because they are not geo coded like the comparables that were entered in the MLS. Geo coding assigns the Latitude and Longitude that tell the mapping software where to plot the property. Related Articles",False
16679579,page,current,https://michael-ai.com/x/m4L_/,Streamlining Off Market Statuses and Date Range Searching,"The selection of off-market status dates is in the ‘See All’ feature of the Status field instead of using the various date fields (i.e. Close of Escrow Date, Expire Date, and Cancel Date). When conducting a Quick or Map Search you will see a Calendar Icon next to the status box. If you click this icon or click on the See All and Select Date Ranges link, you can easily select the status(es) and date range(s) you want to search on. Please note, specific date fields for off-market statuses will no longer appear for selection within the Quick Search template or in the Add a Field function, however, you can use the field of Off Market Date to search by as well. The same functionality can also be found in the Full Search.",False
16679581,page,current,https://michael-ai.com/x/nYL_/,SomeCompany- Subagents & Buyer/Broker,"Subagents and Buyer/Broker refers to the type of compensation being offered as stated in the listing agreement. Offer of Compensation is required, therefore, one of the selections must be ""Y"" otherwise the listing is not allowed in the MLS. Contact Data Integrity for more details about the Compensation Rules. SomeCompany Blog on Subagents in the MLS",False
16679583,page,current,https://michael-ai.com/x/n4L_/,SomeCompany - Weekly Subscription Schedule Defined,"The Schedule section of Subscriptions allows you to choose which days or day of the month your contact(s) will receive their Emails. While setting up a Subscription: For the weekly schedule If 2-7 days of the week are checked, this will send TWO automatic emails within a 24-hour period to the contact. The system usually sends one in the morning and another in the evening. The emails are queued to start sending at 3am and 6pm. If you only have one day selected from the weekly schedule, the contact will only get ONE Subscription within a 24-hour period. If you select a certain day of the month , the contact will only get ONE Subscription on that day It will send all the new listings (fitting the criteria still) from the last Subscription or from when the Subscription was set up If you select the ASAP method, the new or updated listings will be emailed within an 10 minute time period from the time the listing is added or changed. There is no set time frame nor is there a way to set up a specific time of when the contact gets the Subscriptions Reminder: Your contacts may not always get sent a subscription email every day as selected, as it will only send out new or updated listings that match the contacts saved search criteria (new listings, price changes, or status changes).",False
18055169,page,current,https://michael-ai.com/x/AYATAQ,Screen Size (Zoom),"If you see the font size is too small or too large and it applies to the entire page and not just the detail report then you need to adjust the zoom size of your screen. Hold the Control button down then Hit the Plus sign (+) to increase size Hit the Minus sign (-) to decrease size Hit the 0 to reset the zoom to normal size You can also try holding the Control button down and scrolling your mouse wheel forward or backward until the screen appears to be the correct size. To adjust the Zoom level in Internet Explorer and Firefox, Go to the Menu bar at the top left of the browser window then follow the steps below. Internet Explorer : Go to View Zoom Select 100% Firefox : Go to View Zoom Select Reset Google Chrome: Go to the Menu (3 dashes in top right) Zoom will be in the middle Hit the + or – to increase or decrease size of screen",False
18055173,page,current,https://michael-ai.com/x/BYATAQ,Supported Browser List,"If you are not sure what version of browser you are using, you can find out by clicking on the following link: https://www.whatismybrowser.com/ Supported Browsers: Windows 10 Latest version of Internet Explorer 11 (Desktop mode only) Latest versions of Firefox, Google Chrome, and Safari (for PC) Windows 8 & 8.1 Latest version of Internet Explorer 11 (Desktop mode only) Latest versions of Firefox, Google Chrome, and Safari (for PC) Windows 7 Latest versions of Internet Explorer 11 Latest versions of Firefox, Google Chrome, and Safari (for PC) Windows Vista Internet Explorer 9 (as of 6/1/15) and Internet Explorer 10 (as of 10/13/15) will no longer be supported by FBS Users still operating on Windows Vista (like those still plugging away with Windows XP), will need to use another browser type Latest versions of Firefox, Google Chrome, and Safari (for PC) Mac OS X 10.5.x (Intel only) Latest version of Safari, Firefox, and Google Chrome Mac OS X 10.6 or Above (Intel only) Latest version of Safari, Firefox, and Google Chrome Limited / No Support: Windows Users: Any Beta type of a browser will not be supported by michael-ai. Also any optimized browsers, such as Internet Explorer Optimized by MSN or AOL, are also not supported . Windows XP is no longer supported by FBS at all (as of October 14th, 2014) Also as of April 8, 2014, technical assistance with Microsoft for Windows XP is no longer available. If you are using Windows XP, we strongly encourage you to install another up-to-date web browser like Firefox or Google Chrome Windows 98 is no longer supported by FBS Windows 95 is no longer supported by FBS Mac OS X 10.4.x or below is no longer supported by FBS (Note: This post is subject to change as new web browsers and versions become available.)",False
18055176,page,current,https://michael-ai.com/x/CIATAQ,SomeCompany- Supra Functions in michael-ai,"Description In michael-ai There are several ways to access Supra Functions. Environment michael-ai> Menu michael-ai Pro App> Supra Functions Main Menu Visit the main Menu Select Supra Functions under the Add/Change heading Changing a Listing Go to the main Menu Select Change Listing under the Add/Change heading Select the Listing or enter the MLS number Click Supra Functions under the General heading michael-ai Pro Mobile Application Open the michael-ai Pro Mobile App Tap the initials in the upper right Tap on the listing you want to change Tap Edit at the top of the screen Tap on Supra Functions The system will bypass the login screen and will redirect you to Listing and Lockbox Information. Enter an MLS number and Click Get Listing Data Type the Keybox serial number (8 digits long, the number on the blue box NOT on their key) and the Keybox shackle code into the corresponding spaces. Click the Assign button in the upper right-hand corner At this point, the box is assigned to that listing, and you can come to this screen and hit Activity in the upper right-hand corner to look at lockbox activity. Important Supra Functions Activity is only data from the day the box was assigned to Supra Functions forward. If you clicked Assign again after it has already been assigned, it will only pull data from the last time it was assigned. If you are looking for past activity (6 months back from day of), they need to go through SupraWEB at www.supraekey.com . In SupraWEB you can set up an email to be sent automatically when there is showings. Many agents really like this feature and get a lot of use out of, especially if they have their emails directed to their Smartphone. If a keyholder does not have SomeCompany as their primary ekey, but instead uses a coop ekey from another association, they will need to assign the box via SupraWEB.",False
18055181,page,current,https://michael-ai.com/x/DYATAQ,RainStorm- Luke Air Force Base Notification Map,"Description The Surprise/Luke Notification Map can be found on the city of Surprise’s website at: Luke Air Force Map The map will show the Luke Air Force Base and the areas of the clear zone, accident potential zone, and noise areas. Environment RainStorm>Tax Search Resolution This can also be found on the map in RainStorm . Start a tax search . click Map Options at the top. in Overlays select Luke Air Force Base Noise . Click Apply at the bottom.",False
